DateTime,contango,d4,d3,d2,d1,unch,u1,u2,u3,u4,hr_d4,hr_d3,hr_d2,hr_d1,hr_unch,hr_u1,hr_u2,hr_u3,hr_u4
2012-01-04,1.1,0,0,1,1,1,0,0,0,0,0.0,0.2,0.4,0.6,0.6,0.4,0.4,0.2,0.2
2012-01-05,1.15,0,0,1,1,1,1,0,0,0,0.0,0.0,0.4,0.6,0.6,0.6,0.4,0.2,0.2
2012-01-06,1.35,0,0,0,1,1,1,1,0,0,0.0,0.0,0.4,0.8,0.8,0.6,0.4,0.2,0.2
2012-01-09,1.3,0,0,0,1,1,0,0,0,0,0.0,0.0,0.4,0.8,0.8,0.6,0.4,0.2,0.2
2012-01-10,1.3,0,0,0,0,0,1,1,1,0,0.0,0.0,0.4,0.8,0.8,0.6,0.4,0.2,0.0
2012-01-11,1.2,0,0,0,1,1,0,0,0,0,0.0,0.0,0.2,0.8,0.8,0.6,0.4,0.2,0.0
2012-01-12,1.55,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.8,0.8,0.6,0.4,0.2,0.0
2012-01-13,1.55,1,1,1,1,0,0,0,0,0,0.2,0.2,0.2,0.8,0.6,0.4,0.2,0.2,0.0
2012-01-17,1.5,0,0,0,0,1,1,1,0,0,0.2,0.2,0.2,0.6,0.6,0.6,0.4,0.2,0.0
2012-01-18,1.75,0,0,0,0,1,1,1,0,0,0.2,0.2,0.2,0.6,0.8,0.6,0.4,0.0,0.0
2012-01-19,1.85,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.4,0.6,0.8,0.6,0.0,0.0
2012-01-20,2.05,0,0,0,1,0,0,0,0,0,0.2,0.2,0.2,0.4,0.4,0.6,0.6,0.0,0.0
2012-01-23,2.2,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.4,0.6,0.8,0.6,0.0,0.0
2012-01-24,2.05,0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.6,0.4,0.6,0.4,0.0,0.0
2012-01-25,1.9,0,0,1,1,1,1,1,0,0,0.0,0.0,0.4,0.8,0.4,0.6,0.4,0.0,0.0
2012-01-26,2.0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.6,1.0,0.6,0.6,0.4,0.0,0.0
2012-01-27,2.05,0,0,1,1,1,0,0,0,0,0.0,0.0,0.8,1.0,0.8,0.6,0.4,0.0,0.0
2012-01-30,1.85,1,1,1,1,0,0,0,0,0,0.2,0.2,1.0,1.0,0.6,0.4,0.4,0.0,0.0
2012-01-31,1.85,0,0,0,1,1,1,1,0,0,0.2,0.2,0.8,1.0,0.8,0.6,0.6,0.0,0.0
2012-02-01,2.2,0,0,0,0,0,1,1,1,1,0.2,0.2,0.6,0.8,0.6,0.6,0.6,0.2,0.2
2012-02-02,2.2,0,0,0,0,1,1,0,0,0,0.2,0.2,0.4,0.6,0.6,0.6,0.4,0.2,0.2
2012-02-03,2.6,0,0,0,0,0,1,1,1,1,0.2,0.2,0.2,0.4,0.4,0.8,0.6,0.4,0.4
2012-02-06,2.1,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.4,0.6,0.8,0.6,0.4,0.4
2012-02-07,2.0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.4,0.6,0.8,0.4,0.4,0.4
2012-02-08,1.8,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.6,0.8,0.6,0.2,0.2,0.2
2012-02-09,1.95,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.8,0.8,0.6,0.2,0.2,0.2
2012-02-10,1.8,0,1,1,1,0,0,0,0,0,0.0,0.2,0.2,1.0,0.8,0.4,0.0,0.0,0.0
2012-02-13,2.65,0,0,0,0,0,1,1,0,0,0.0,0.2,0.2,0.8,0.6,0.6,0.2,0.0,0.0
2012-02-14,2.65,0,0,1,1,1,0,0,0,0,0.0,0.2,0.4,0.8,0.6,0.4,0.2,0.0,0.0
2012-02-15,1.35,0,0,0,1,1,1,0,0,0,0.0,0.2,0.4,0.8,0.6,0.6,0.2,0.0,0.0
2012-02-16,1.85,0,0,0,0,1,1,1,1,0,0.0,0.2,0.4,0.6,0.6,0.6,0.4,0.2,0.0
2012-02-17,2.2,0,0,0,0,0,1,0,0,0,0.0,0.0,0.2,0.4,0.6,0.8,0.4,0.2,0.0
2012-02-21,2.6,0,0,0,1,1,1,0,0,0,0.0,0.0,0.2,0.6,0.8,0.8,0.2,0.2,0.0
2012-02-22,2.75,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.6,0.8,0.8,0.2,0.2,0.0
2012-02-23,3.1,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.6,0.8,0.8,0.2,0.2,0.0
2012-02-24,3.1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.6,0.8,0.8,0.0,0.0,0.0
2012-02-27,3.0,0,0,1,1,1,1,0,0,0,0.0,0.0,0.2,0.8,1.0,0.8,0.0,0.0,0.0
2012-02-28,3.2,0,0,0,0,1,1,0,0,0,0.0,0.0,0.2,0.6,1.0,0.8,0.0,0.0,0.0
2012-02-29,3.0,0,0,1,1,1,1,0,0,0,0.0,0.0,0.4,0.6,1.0,1.0,0.0,0.0,0.0
2012-03-01,3.25,0,0,0,0,0,1,1,0,0,0.0,0.0,0.4,0.4,0.8,1.0,0.2,0.0,0.0
2012-03-02,3.3,0,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,0.6,0.8,0.2,0.0,0.0
2012-03-05,3.5,0,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,0.4,0.6,0.2,0.0,0.0
2012-03-06,2.8,1,1,1,1,0,0,0,0,0,0.2,0.2,0.8,0.8,0.2,0.4,0.2,0.0,0.0
2012-03-07,3.3,0,0,0,0,0,1,1,0,0,0.2,0.2,0.6,0.6,0.0,0.4,0.4,0.0,0.0
2012-03-08,3.55,0,0,0,0,1,1,1,0,0,0.2,0.2,0.6,0.6,0.2,0.4,0.4,0.0,0.0
2012-03-09,3.7,0,0,0,0,1,1,1,0,0,0.2,0.2,0.4,0.4,0.4,0.6,0.6,0.0,0.0
2012-03-12,4.0,0,0,0,1,1,0,0,0,0,0.2,0.2,0.2,0.4,0.6,0.6,0.6,0.0,0.0
2012-03-13,4.0,0,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.2,0.6,0.8,0.8,0.2,0.0
2012-03-14,4.3,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.4,0.8,0.8,0.6,0.2,0.0
2012-03-15,4.7,0,0,0,0,1,1,1,0,0,0.0,0.0,0.0,0.4,0.8,0.8,0.6,0.2,0.0
2012-03-16,5.45,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.4,0.8,0.8,0.4,0.2,0.0
2012-03-19,4.45,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.4,0.8,1.0,0.6,0.2,0.0
2012-03-20,3.45,0,1,1,1,0,0,0,0,0,0.0,0.2,0.2,0.6,0.8,0.8,0.4,0.0,0.0
2012-03-21,3.1,0,0,0,1,1,0,0,0,0,0.0,0.2,0.2,0.6,0.8,0.6,0.4,0.0,0.0
2012-03-22,3.25,1,1,1,1,0,0,0,0,0,0.2,0.4,0.4,0.8,0.6,0.4,0.2,0.0,0.0
2012-03-23,3.2,0,0,1,1,1,1,0,0,0,0.2,0.4,0.6,1.0,0.6,0.4,0.2,0.0,0.0
2012-03-26,2.7,0,0,0,0,0,1,1,1,1,0.2,0.4,0.6,0.8,0.4,0.4,0.2,0.2,0.2
2012-03-27,1.95,0,0,0,1,1,0,0,0,0,0.2,0.2,0.4,0.8,0.6,0.4,0.2,0.2,0.2
2012-03-28,2.05,1,1,1,1,1,0,0,0,0,0.4,0.4,0.6,0.8,0.6,0.4,0.2,0.2,0.2
2012-03-29,2.45,1,1,1,1,0,0,0,0,0,0.4,0.4,0.6,0.8,0.6,0.4,0.2,0.2,0.2
2012-03-30,2.2,0,0,0,0,1,1,1,0,0,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.2,0.2
2012-04-02,1.85,0,0,0,1,1,1,1,1,1,0.4,0.4,0.4,0.8,0.8,0.4,0.4,0.2,0.2
2012-04-03,2.05,0,1,1,1,1,0,0,0,0,0.4,0.6,0.6,0.8,0.8,0.4,0.4,0.2,0.2
2012-04-04,1.95,1,1,1,1,0,0,0,0,0,0.4,0.6,0.6,0.8,0.6,0.4,0.4,0.2,0.2
2012-04-05,2.0,0,0,1,1,1,1,0,0,0,0.2,0.4,0.6,0.8,0.8,0.6,0.4,0.2,0.2
2012-04-09,1.85,1,1,1,1,0,0,0,0,0,0.4,0.6,0.8,1.0,0.6,0.4,0.2,0.2,0.2
2012-04-10,1.55,1,1,1,1,1,0,0,0,0,0.6,0.8,1.0,1.0,0.6,0.2,0.0,0.0,0.0
2012-04-11,1.65,0,0,0,0,0,1,1,1,0,0.6,0.6,0.8,0.8,0.4,0.4,0.2,0.2,0.0
2012-04-12,1.8,0,0,0,0,1,1,1,1,1,0.4,0.4,0.6,0.6,0.6,0.6,0.4,0.4,0.2
2012-04-13,1.75,1,1,1,1,0,0,0,0,0,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.2
2012-04-16,1.5,0,0,0,1,1,1,1,0,0,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.4,0.2
2012-04-17,1.75,0,0,0,0,0,1,1,1,1,0.2,0.2,0.2,0.4,0.4,0.8,0.8,0.6,0.4
2012-04-18,1.9,0,0,0,1,1,0,0,0,0,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.4,0.4
2012-04-19,2.05,0,1,1,1,1,1,1,0,0,0.2,0.4,0.4,0.8,0.6,0.6,0.6,0.2,0.2
2012-04-20,2.2,0,0,0,0,0,1,1,0,0,0.0,0.2,0.2,0.6,0.6,0.8,0.8,0.2,0.2
2012-04-23,1.95,1,1,1,1,0,0,0,0,0,0.2,0.4,0.4,0.6,0.4,0.6,0.6,0.2,0.2
2012-04-24,2.05,0,0,0,0,1,1,1,0,0,0.2,0.4,0.4,0.6,0.6,0.6,0.6,0.0,0.0
2012-04-25,2.25,0,0,0,0,0,1,1,1,1,0.2,0.4,0.4,0.4,0.4,0.8,0.8,0.2,0.2
2012-04-26,2.3,0,0,0,1,1,1,1,0,0,0.2,0.2,0.2,0.4,0.4,0.8,0.8,0.2,0.2
2012-04-27,2.1,0,0,0,1,1,1,0,0,0,0.2,0.2,0.2,0.6,0.6,0.8,0.6,0.2,0.2
2012-04-30,2.05,0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.6,0.6,0.8,0.6,0.2,0.2
2012-05-01,2.05,0,0,0,0,1,1,1,1,1,0.0,0.0,0.2,0.6,0.6,0.8,0.6,0.4,0.4
2012-05-02,1.9,0,1,1,1,0,0,0,0,0,0.0,0.2,0.4,0.8,0.6,0.6,0.4,0.2,0.2
2012-05-03,1.75,0,1,1,1,1,1,0,0,0,0.0,0.4,0.6,0.8,0.6,0.6,0.2,0.2,0.2
2012-05-04,1.45,1,1,1,1,1,0,0,0,0,0.2,0.6,0.8,0.8,0.6,0.4,0.2,0.2,0.2
2012-05-07,1.5,0,0,0,1,1,1,0,0,0,0.2,0.6,0.6,0.8,0.8,0.6,0.2,0.2,0.2
2012-05-08,1.45,1,1,1,1,0,0,0,0,0,0.4,0.8,0.8,1.0,0.6,0.4,0.0,0.0,0.0
2012-05-09,1.35,1,1,1,1,1,0,0,0,0,0.6,0.8,0.8,1.0,0.8,0.4,0.0,0.0,0.0
2012-05-10,1.5,0,0,0,0,0,1,1,0,0,0.6,0.6,0.6,0.8,0.6,0.4,0.2,0.0,0.0
2012-05-11,1.5,0,0,1,1,1,1,0,0,0,0.4,0.4,0.6,0.8,0.6,0.6,0.2,0.0,0.0
2012-05-14,1.05,0,1,1,1,0,0,0,0,0,0.4,0.6,0.8,0.8,0.4,0.4,0.2,0.0,0.0
2012-05-15,2.05,0,0,0,0,1,1,1,0,0,0.2,0.4,0.6,0.6,0.6,0.6,0.4,0.0,0.0
2012-05-16,1.05,0,0,0,1,1,1,1,0,0,0.0,0.2,0.4,0.6,0.6,0.8,0.6,0.0,0.0
2012-05-17,0.5,0,0,1,1,1,0,0,0,0,0.0,0.2,0.6,0.8,0.8,0.6,0.4,0.0,0.0
2012-05-18,-0.05,0,0,0,1,1,1,0,0,0,0.0,0.2,0.4,0.8,0.8,0.6,0.4,0.0,0.0
2012-05-21,1.6,0,0,0,0,0,1,1,1,1,0.0,0.0,0.2,0.6,0.8,0.8,0.6,0.2,0.2
2012-05-22,1.55,0,0,0,0,1,1,1,0,0,0.0,0.0,0.2,0.6,0.8,0.8,0.6,0.2,0.2
2012-05-23,1.55,1,1,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,0.6,0.6,0.4,0.2,0.2
2012-05-24,1.75,0,0,0,1,1,1,0,0,0,0.2,0.2,0.2,0.6,0.6,0.8,0.4,0.2,0.2
2012-05-25,1.55,0,0,0,1,1,0,0,0,0,0.2,0.2,0.2,0.6,0.6,0.6,0.4,0.2,0.2
2012-05-29,1.8,0,0,0,0,0,1,1,1,1,0.2,0.2,0.2,0.6,0.6,0.6,0.4,0.2,0.2
2012-05-30,1.2,1,1,1,1,0,0,0,0,0,0.4,0.4,0.4,0.8,0.4,0.4,0.2,0.2,0.2
2012-05-31,1.35,0,0,1,1,1,1,0,0,0,0.2,0.2,0.4,0.8,0.6,0.6,0.2,0.2,0.2
2012-06-01,1.4,1,1,1,1,0,0,0,0,0,0.4,0.4,0.6,0.8,0.4,0.4,0.2,0.2,0.2
2012-06-04,1.5,0,0,0,1,1,1,0,0,0,0.4,0.4,0.6,0.8,0.4,0.6,0.2,0.2,0.2
2012-06-05,1.75,0,0,0,0,1,1,1,0,0,0.4,0.4,0.6,0.8,0.6,0.6,0.2,0.0,0.0
2012-06-06,2.1,0,0,0,0,0,1,1,1,1,0.2,0.2,0.4,0.6,0.6,0.8,0.4,0.2,0.2
2012-06-07,2.25,0,0,0,1,1,1,0,0,0,0.2,0.2,0.2,0.6,0.6,0.8,0.4,0.2,0.2
2012-06-08,2.15,0,0,1,1,1,1,0,0,0,0.0,0.0,0.2,0.6,0.8,1.0,0.4,0.2,0.2
2012-06-11,1.85,0,0,1,1,1,1,0,0,0,0.0,0.0,0.4,0.6,0.8,1.0,0.4,0.2,0.2
2012-06-12,2.1,0,0,0,0,1,1,1,0,0,0.0,0.0,0.4,0.6,0.8,1.0,0.4,0.2,0.2
2012-06-13,1.8,0,0,1,1,1,0,0,0,0,0.0,0.0,0.6,0.8,1.0,0.8,0.2,0.0,0.0
2012-06-14,2.15,0,0,0,0,1,1,1,0,0,0.0,0.0,0.6,0.6,1.0,0.8,0.4,0.0,0.0
2012-06-15,2.15,0,0,0,0,1,1,0,0,0,0.0,0.0,0.4,0.4,1.0,0.8,0.4,0.0,0.0
2012-06-18,2.8,0,0,1,1,1,0,0,0,0,0.0,0.0,0.4,0.4,1.0,0.6,0.4,0.0,0.0
2012-06-19,3.45,0,0,0,0,0,1,1,1,1,0.0,0.0,0.4,0.4,0.8,0.6,0.4,0.2,0.2
2012-06-20,2.25,0,1,1,1,1,1,0,0,0,0.0,0.2,0.4,0.4,0.8,0.8,0.4,0.2,0.2
2012-06-21,1.4,1,1,1,1,1,0,0,0,0,0.2,0.4,0.6,0.6,0.8,0.6,0.2,0.2,0.2
2012-06-22,2.05,0,0,0,0,0,1,1,0,0,0.2,0.4,0.6,0.6,0.6,0.6,0.4,0.2,0.2
2012-06-25,1.8,1,1,1,1,0,0,0,0,0,0.4,0.6,0.6,0.6,0.4,0.6,0.4,0.2,0.2
2012-06-26,1.95,0,0,0,0,1,1,1,0,0,0.4,0.6,0.6,0.6,0.6,0.6,0.4,0.0,0.0
2012-06-27,1.95,0,0,0,0,1,1,1,0,0,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.0,0.0
2012-06-28,1.95,1,1,1,1,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.0,0.0
2012-06-29,2.4,0,0,0,0,0,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.2,0.2
2012-07-02,2.5,0,0,0,1,1,1,0,0,0,0.2,0.2,0.2,0.4,0.6,0.8,0.6,0.2,0.2
2012-07-03,2.5,0,0,0,0,0,1,1,1,0,0.2,0.2,0.2,0.4,0.4,0.8,0.6,0.4,0.2
2012-07-05,2.1,0,1,1,1,1,0,0,0,0,0.2,0.4,0.4,0.6,0.4,0.6,0.4,0.4,0.2
2012-07-06,2.35,1,1,1,1,0,0,0,0,0,0.2,0.4,0.4,0.6,0.4,0.6,0.4,0.4,0.2
2012-07-09,2.1,0,0,1,1,0,0,0,0,0,0.2,0.4,0.6,0.8,0.4,0.4,0.2,0.2,0.0
2012-07-10,1.95,1,1,1,1,1,1,0,0,0,0.4,0.6,0.8,0.8,0.4,0.4,0.2,0.2,0.0
2012-07-11,2.15,0,0,0,1,1,1,0,0,0,0.4,0.6,0.8,1.0,0.6,0.4,0.0,0.0,0.0
2012-07-12,2.1,1,1,1,1,0,0,0,0,0,0.6,0.6,0.8,1.0,0.4,0.4,0.0,0.0,0.0
2012-07-13,1.9,0,0,0,0,0,1,1,1,1,0.4,0.4,0.6,0.8,0.4,0.6,0.2,0.2,0.2
2012-07-16,2.0,0,0,1,1,1,0,0,0,0,0.4,0.4,0.6,0.8,0.6,0.6,0.2,0.2,0.2
2012-07-17,1.9,0,0,1,1,1,1,1,1,0,0.2,0.2,0.6,0.8,0.6,0.6,0.4,0.4,0.2
2012-07-18,1.95,0,0,0,1,1,1,1,1,0,0.2,0.2,0.6,0.8,0.6,0.6,0.6,0.6,0.2
2012-07-19,1.95,0,0,0,0,1,1,1,0,0,0.0,0.0,0.4,0.6,0.8,0.8,0.8,0.6,0.2
2012-07-20,1.8,1,1,1,1,0,0,0,0,0,0.2,0.2,0.6,0.8,0.8,0.6,0.6,0.4,0.0
2012-07-23,1.5,1,1,1,1,0,0,0,0,0,0.4,0.4,0.6,0.8,0.6,0.6,0.6,0.4,0.0
2012-07-24,1.35,1,1,1,1,1,0,0,0,0,0.6,0.6,0.6,0.8,0.6,0.4,0.4,0.2,0.0
2012-07-25,1.35,0,0,0,0,1,1,1,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.0,0.0
2012-07-26,1.75,0,0,0,0,0,1,1,1,1,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.2,0.2
2012-07-27,2.05,0,0,0,0,0,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.4,0.4
2012-07-30,1.75,0,0,0,1,1,1,0,0,0,0.2,0.2,0.2,0.4,0.6,0.8,0.6,0.4,0.4
2012-07-31,1.75,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.4,0.6,0.8,0.6,0.4,0.4
2012-08-01,1.65,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.6,0.6,0.8,0.4,0.4,0.4
2012-08-02,2.0,1,1,1,1,1,1,1,1,0,0.2,0.2,0.2,0.8,0.8,0.8,0.4,0.4,0.2
2012-08-03,2.2,0,0,0,0,0,1,1,1,1,0.2,0.2,0.2,0.8,0.8,0.8,0.4,0.4,0.2
2012-08-06,2.15,0,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.6,0.6,0.8,0.4,0.4,0.2
2012-08-07,2.05,0,0,0,0,0,1,1,1,0,0.2,0.2,0.2,0.4,0.4,1.0,0.6,0.6,0.2
2012-08-08,2.1,0,0,0,1,1,0,0,0,0,0.2,0.2,0.2,0.4,0.4,0.8,0.6,0.6,0.2
2012-08-09,2.1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.2,0.4,0.8,0.4,0.4,0.2
2012-08-10,2.2,0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.4,0.4,0.6,0.2,0.2,0.0
2012-08-13,2.45,0,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.6,0.4,0.4,0.2,0.2,0.0
2012-08-14,2.6,0,0,0,0,1,1,1,0,0,0.0,0.0,0.4,0.6,0.6,0.4,0.2,0.0,0.0
2012-08-15,2.8,0,0,0,1,1,1,0,0,0,0.0,0.0,0.4,0.6,0.6,0.6,0.2,0.0,0.0
2012-08-16,2.85,0,0,0,0,1,1,1,1,0,0.0,0.0,0.4,0.6,0.6,0.6,0.4,0.2,0.0
2012-08-17,3.1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.2,0.4,0.8,0.8,0.4,0.2,0.0
2012-08-20,3.6,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.4,1.0,0.8,0.4,0.2,0.0
2012-08-21,3.85,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.6,1.0,0.8,0.4,0.4,0.0
2012-08-22,2.25,0,0,1,1,1,0,0,0,0,0.0,0.0,0.2,0.6,1.0,0.6,0.4,0.4,0.0
2012-08-23,2.3,1,1,1,1,0,0,0,0,0,0.2,0.2,0.4,0.8,0.8,0.4,0.2,0.2,0.0
2012-08-24,2.65,0,0,0,1,1,1,1,1,0,0.2,0.2,0.4,1.0,0.8,0.4,0.4,0.4,0.0
2012-08-27,2.5,0,0,0,0,1,1,0,0,0,0.2,0.2,0.4,0.8,0.8,0.6,0.4,0.4,0.0
2012-08-28,2.45,0,0,0,1,1,1,0,0,0,0.2,0.2,0.4,0.8,0.8,0.6,0.2,0.2,0.0
2012-08-29,2.45,0,0,0,0,1,1,0,0,0,0.2,0.2,0.2,0.6,0.8,0.8,0.2,0.2,0.0
2012-08-30,2.3,0,1,1,1,0,0,0,0,0,0.0,0.2,0.2,0.6,0.8,0.8,0.2,0.2,0.0
2012-08-31,2.25,0,0,0,0,1,1,1,1,0,0.0,0.2,0.2,0.4,0.8,0.8,0.2,0.2,0.0
2012-09-04,2.1,0,0,1,1,1,0,0,0,0,0.0,0.2,0.4,0.6,0.8,0.6,0.2,0.2,0.0
2012-09-05,2.2,0,0,0,1,1,0,0,0,0,0.0,0.2,0.4,0.6,0.8,0.4,0.2,0.2,0.0
2012-09-06,2.45,0,0,0,0,0,1,1,1,1,0.0,0.2,0.4,0.6,0.6,0.4,0.4,0.4,0.2
2012-09-07,2.45,0,0,0,0,0,1,0,0,0,0.0,0.0,0.2,0.4,0.6,0.6,0.4,0.4,0.2
2012-09-10,2.05,0,0,0,1,0,0,0,0,0,0.0,0.0,0.2,0.6,0.4,0.4,0.2,0.2,0.2
2012-09-11,1.75,0,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.4,0.2,0.6,0.4,0.4,0.2
2012-09-12,1.8,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.2,0.0,0.8,0.6,0.4,0.2
2012-09-13,1.55,0,1,1,1,1,1,1,1,1,0.0,0.2,0.2,0.4,0.2,0.8,0.6,0.4,0.2
2012-09-14,1.6,0,0,0,0,0,1,1,1,1,0.0,0.2,0.2,0.4,0.2,0.8,0.8,0.6,0.4
2012-09-17,1.85,0,0,1,1,1,0,0,0,0,0.0,0.2,0.4,0.4,0.4,0.8,0.8,0.6,0.4
2012-09-18,1.95,0,0,0,1,1,0,0,0,0,0.0,0.2,0.4,0.6,0.6,0.6,0.6,0.4,0.4
2012-09-19,1.65,0,0,0,0,1,1,0,0,0,0.0,0.2,0.4,0.6,0.8,0.6,0.4,0.4,0.4
2012-09-20,1.65,0,1,1,1,1,0,0,0,0,0.0,0.2,0.4,0.6,0.8,0.4,0.2,0.2,0.2
2012-09-21,1.85,0,0,0,0,0,1,1,0,0,0.0,0.2,0.4,0.6,0.8,0.4,0.2,0.0,0.0
2012-09-24,1.7,0,0,1,1,1,0,0,0,0,0.0,0.2,0.4,0.6,0.8,0.4,0.2,0.0,0.0
2012-09-25,1.2,0,0,1,1,1,1,0,0,0,0.0,0.2,0.6,0.6,0.8,0.6,0.2,0.0,0.0
2012-09-26,1.15,0,1,1,1,0,0,0,0,0,0.0,0.4,0.8,0.8,0.6,0.4,0.2,0.0,0.0
2012-09-27,1.65,0,0,0,0,0,1,1,1,1,0.0,0.2,0.6,0.6,0.4,0.6,0.4,0.2,0.2
2012-09-28,1.65,0,1,1,1,0,0,0,0,0,0.0,0.4,0.8,0.8,0.4,0.4,0.2,0.2,0.2
2012-10-01,1.35,0,0,0,0,0,1,1,1,1,0.0,0.4,0.6,0.6,0.2,0.6,0.4,0.4,0.4
2012-10-02,1.35,0,0,0,1,1,1,1,0,0,0.0,0.4,0.4,0.6,0.2,0.6,0.6,0.4,0.4
2012-10-03,1.2,0,0,0,1,1,1,1,0,0,0.0,0.2,0.2,0.6,0.4,0.8,0.8,0.4,0.4
2012-10-04,1.6,0,0,0,0,0,1,1,1,0,0.0,0.2,0.2,0.6,0.4,0.8,0.8,0.4,0.2
2012-10-05,1.5,0,0,0,0,1,1,1,1,0,0.0,0.0,0.0,0.4,0.6,1.0,1.0,0.6,0.2
2012-10-08,1.5,0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.6,0.6,0.8,0.8,0.4,0.0
2012-10-09,1.35,0,1,1,1,1,1,0,0,0,0.0,0.2,0.4,0.6,0.6,0.8,0.6,0.4,0.0
2012-10-10,1.4,0,0,1,1,1,0,0,0,0,0.0,0.2,0.6,0.6,0.6,0.6,0.4,0.4,0.0
2012-10-11,1.35,0,0,0,0,0,1,1,1,0,0.0,0.2,0.6,0.6,0.6,0.6,0.4,0.4,0.0
2012-10-12,1.35,0,0,1,1,1,1,0,0,0,0.0,0.2,0.8,0.8,0.6,0.6,0.2,0.2,0.0
2012-10-15,1.45,0,0,0,0,0,1,1,1,0,0.0,0.2,0.6,0.6,0.6,0.8,0.4,0.4,0.0
2012-10-16,1.25,0,0,0,0,0,1,1,1,1,0.0,0.0,0.4,0.4,0.4,0.8,0.6,0.6,0.2
2012-10-17,1.05,0,0,0,0,1,1,1,0,0,0.0,0.0,0.2,0.2,0.4,1.0,0.8,0.6,0.2
2012-10-18,0.9,0,0,1,1,1,0,0,0,0,0.0,0.0,0.4,0.4,0.6,0.8,0.6,0.4,0.2
2012-10-19,0.85,1,1,1,1,0,0,0,0,0,0.2,0.2,0.4,0.4,0.4,0.6,0.6,0.4,0.2
2012-10-22,0.7,0,0,0,1,1,1,0,0,0,0.2,0.2,0.4,0.6,0.6,0.6,0.4,0.2,0.2
2012-10-23,0.2,1,1,1,1,0,0,0,0,0,0.4,0.4,0.6,0.8,0.6,0.4,0.2,0.0,0.0
