DateTime,Open,High,Low,Close
2009-10-16,1082.25,1087.0,1077.5,1084.25
2009-10-19,1087.25,1096.75,1082.75,1096.0
2009-10-20,1094.5,1096.0,1082.0,1087.25
2009-10-21,1085.5,1098.5,1083.75,1094.0
2009-10-22,1078.25,1088.75,1070.25,1088.0
2009-10-23,1092.0,1095.25,1072.75,1074.75
2009-10-26,1078.75,1088.5,1061.75,1064.5
2009-10-27,1065.0,1069.25,1057.0,1064.25
2009-10-28,1056.0,1060.25,1042.75,1043.5
2009-10-29,1042.5,1062.25,1042.0,1062.0
2009-10-30,1058.0,1061.75,1031.0,1035.25
2009-11-02,1038.75,1049.5,1026.0,1034.25
2009-11-03,1034.5,1043.0,1030.75,1037.5
2009-11-04,1049.0,1058.5,1046.0,1056.0
2009-11-05,1049.25,1063.0,1049.0,1062.0
2009-11-06,1067.75,1069.25,1053.5,1063.75
2009-11-09,1075.25,1089.25,1074.0,1089.0
2009-11-10,1088.25,1094.5,1085.0,1091.0
2009-11-11,1098.75,1103.25,1091.25,1096.0
2009-11-12,1093.75,1101.0,1086.0,1086.75
2009-11-13,1089.5,1096.0,1082.75,1087.25
2009-11-16,1100.75,1112.25,1098.0,1110.0
2009-11-17,1103.75,1108.25,1100.0,1105.75
2009-11-18,1107.5,1109.5,1100.75,1104.25
2009-11-19,1098.75,1102.25,1086.5,1091.75
2009-11-20,1087.5,1092.75,1085.25,1088.5
2009-11-23,1100.75,1111.5,1100.25,1103.75
2009-11-24,1106.5,1106.75,1095.0,1105.75
2009-11-25,1108.25,1111.25,1103.25,1109.75
2009-11-26,1096.0,1096.5,1083.0,1084.75
2009-11-27,1082.0,1098.25,1077.75,1089.25
2009-11-30,1092.25,1096.5,1085.0,1088.5
2009-12-01,1103.75,1111.75,1102.25,1109.25
2009-12-02,1108.25,1115.5,1104.25,1107.0
2009-12-03,1112.5,1117.0,1105.25,1107.25
2009-12-04,1103.25,1119.0,1095.25,1102.0
2009-12-07,1105.25,1110.5,1100.0,1102.0
2009-12-08,1094.5,1097.5,1087.75,1089.5
2009-12-09,1094.25,1095.25,1085.0,1091.5
2009-12-10,1098.25,1101.5,1095.0,1098.75
2009-12-11,1102.5,1105.5,1096.25,1100.5
2009-12-14,1109.5,1110.25,1104.0,1108.25
2009-12-15,1104.25,1109.5,1102.25,1104.75
2009-12-16,1108.25,1111.75,1105.5,1106.0
2009-12-17,1097.75,1099.5,1090.75,1094.75
2009-12-18,1098.0,1099.0,1088.5,1095.5
2009-12-21,1103.0,1113.25,1102.5,1110.0
2009-12-22,1112.75,1115.75,1110.0,1113.25
2009-12-23,1116.5,1117.5,1111.25,1116.25
2009-12-24,1117.5,1122.5,1116.75,1122.0
2009-12-28,1123.75,1126.25,1119.5,1120.5
2009-12-29,1127.0,1127.5,1122.0,1123.25
2009-12-30,1117.5,1122.5,1117.0,1121.0
2009-12-31,1123.75,1125.0,1117.25,1118.75
2010-01-04,1117.0,1129.75,1117.0,1128.5
2010-01-05,1128.25,1132.75,1125.0,1129.25
2010-01-06,1130.25,1135.5,1129.75,1134.75
2010-01-07,1129.5,1138.5,1127.5,1137.75
2010-01-08,1138.75,1138.75,1131.0,1136.5
2010-01-11,1146.0,1146.75,1137.75,1140.75
2010-01-12,1133.25,1137.75,1127.75,1132.0
2010-01-13,1136.75,1142.5,1129.25,1142.25
2010-01-14,1142.75,1145.75,1138.25,1145.25
2010-01-15,1140.5,1144.0,1127.5,1129.5
2010-01-18,1135.5,1137.0,1134.5,1136.75
2010-01-19,1130.75,1145.0,1130.5,1144.25
2010-01-20,1140.0,1141.25,1125.25,1132.5
2010-01-21,1135.5,1138.25,1110.75,1116.25
2010-01-22,1109.75,1111.75,1095.75,1095.75
2010-01-25,1098.5,1100.0,1089.75,1099.0
2010-01-26,1088.75,1100.0,1086.0,1097.0
2010-01-27,1088.75,1091.75,1078.5,1090.5
2010-01-28,1100.0,1100.0,1074.25,1083.25
2010-01-29,1083.5,1093.25,1071.75,1074.5
2010-02-01,1076.75,1084.75,1075.25,1082.75
2010-02-02,1088.5,1099.5,1084.25,1097.75
2010-02-03,1094.5,1099.5,1090.5,1094.0
2010-02-04,1089.5,1089.5,1063.75,1067.75
2010-02-05,1056.75,1064.0,1040.75,1048.0
2010-02-08,1061.5,1068.5,1056.0,1060.25
2010-02-09,1065.5,1077.0,1058.0,1067.25
2010-02-10,1067.75,1071.5,1056.25,1066.0
2010-02-11,1066.25,1078.0,1057.5,1075.75
2010-02-12,1068.75,1076.0,1060.0,1071.25
2010-02-15,1077.25,1078.25,1075.0,1075.5
2010-02-16,1084.0,1089.75,1079.5,1088.75
2010-02-17,1098.75,1100.0,1092.75,1097.5
2010-02-18,1098.25,1105.75,1093.0,1105.5
2010-02-19,1099.0,1111.0,1098.75,1107.75
2010-02-22,1110.75,1111.25,1103.5,1109.0
2010-02-23,1104.0,1107.5,1090.25,1095.25
2010-02-24,1098.5,1105.5,1093.75,1100.25
2010-02-25,1095.75,1098.5,1084.5,1097.25
2010-02-26,1103.5,1106.0,1096.25,1105.25
2010-03-01,1106.25,1115.5,1105.25,1113.5
2010-03-02,1121.25,1122.75,1116.25,1117.75
2010-03-03,1118.5,1125.0,1115.5,1117.25
2010-03-04,1118.5,1123.0,1115.5,1120.25
2010-03-05,1126.5,1137.0,1125.5,1136.5
2010-03-08,1137.25,1140.5,1136.0,1138.5
2010-03-09,1133.0,1145.25,1132.25,1141.0
2010-03-10,1141.0,1148.0,1139.25,1145.0
2010-03-11,1139.25,1141.5,1134.0,1139.75
2010-03-12,1148.5,1152.0,1142.0,1145.0
2010-03-15,1144.0,1145.5,1136.5,1141.5
2010-03-16,1147.0,1154.0,1145.5,1152.25
2010-03-17,1156.75,1165.5,1156.5,1160.25
2010-03-18,1160.75,1163.25,1156.25,1159.5
2010-03-19,1162.0,1165.0,1152.0,1153.75
2010-03-22,1149.5,1163.25,1147.75,1162.0
2010-03-23,1161.75,1165.5,1159.0,1165.0
2010-03-24,1165.75,1168.75,1161.0,1162.75
2010-03-25,1169.5,1176.5,1165.75,1168.0
2010-03-26,1166.0,1169.75,1156.5,1161.0
2010-03-29,1168.5,1171.0,1165.25,1169.0
2010-03-30,1170.75,1173.75,1164.25,1170.0
2010-03-31,1165.5,1170.5,1161.25,1166.5
2010-04-01,1170.75,1177.5,1166.25,1169.25
2010-04-02,1172.75,1178.75,1170.25,1178.0
2010-04-05,1177.5,1183.75,1174.5,1182.25
2010-04-06,1178.0,1188.0,1177.25,1186.75
2010-04-07,1180.5,1186.25,1178.5,1179.5
2010-04-08,1174.25,1185.0,1171.0,1184.0
2010-04-09,1186.75,1188.75,1183.0,1187.25
2010-04-12,1192.0,1195.75,1190.75,1194.25
2010-04-13,1191.75,1193.75,1185.0,1192.5
2010-04-14,1198.75,1204.75,1196.0,1204.5
2010-04-15,1205.0,1210.5,1202.5,1210.25
2010-04-16,1206.0,1206.5,1182.75,1189.25
2010-04-19,1183.5,1193.25,1179.75,1190.75
2010-04-20,1200.5,1205.0,1197.0,1204.25
2010-04-21,1203.75,1207.5,1195.0,1198.25
2010-04-22,1194.5,1203.5,1186.25,1201.75
2010-04-23,1206.0,1211.5,1201.25,1211.0
2010-04-26,1214.75,1216.5,1211.0,1211.0
2010-04-27,1203.0,1208.0,1183.5,1186.75
2010-04-28,1186.0,1192.0,1177.75,1190.0
2010-04-29,1198.25,1206.25,1195.75,1203.0
2010-04-30,1206.75,1207.0,1186.75,1188.25
2010-05-03,1188.25,1202.0,1187.0,1201.25
2010-05-04,1189.0,1192.0,1165.25,1168.25
2010-05-05,1165.5,1173.0,1154.75,1161.0
2010-05-06,1163.0,1165.0,1056.0,1112.75
2010-05-07,1130.75,1135.5,1090.75,1110.0
2010-05-10,1153.75,1161.75,1144.25,1152.0
2010-05-11,1143.75,1169.0,1142.0,1157.25
2010-05-12,1157.75,1169.75,1156.0,1168.75
2010-05-13,1172.0,1172.0,1161.75,1163.5
2010-05-14,1146.5,1150.0,1123.75,1128.0
2010-05-17,1131.0,1140.25,1112.75,1129.25
2010-05-18,1142.0,1147.5,1117.0,1118.5
2010-05-19,1112.75,1122.75,1098.75,1112.75
2010-05-20,1093.75,1094.0,1071.0,1086.25
2010-05-21,1059.0,1088.75,1051.25,1075.25
2010-05-24,1075.0,1088.75,1074.5,1080.5
2010-05-25,1047.5,1063.75,1038.5,1060.75
2010-05-26,1084.0,1089.5,1074.0,1077.25
2010-05-27,1087.75,1097.75,1080.25,1095.0
2010-05-28,1103.5,1104.0,1083.25,1093.0
2010-05-31,1094.25,1094.75,1088.75,1090.75
2010-06-01,1073.25,1094.5,1073.0,1085.75
2010-06-02,1073.75,1090.75,1070.75,1089.5
2010-06-03,1101.25,1105.25,1090.75,1100.5
2010-06-04,1096.0,1096.0,1063.0,1064.0
2010-06-07,1069.5,1070.75,1056.25,1058.0
2010-06-08,1053.5,1058.0,1041.25,1051.0
2010-06-09,1065.75,1077.75,1061.0,1061.5
2010-06-10,1061.75,1079.25,1058.0,1077.25
2010-06-11,1080.0,1084.5,1070.25,1079.0
2010-06-14,1094.25,1101.75,1088.0,1092.5
2010-06-15,1092.0,1107.75,1091.25,1105.5
2010-06-16,1101.25,1114.75,1100.0,1112.25
2010-06-17,1115.0,1117.5,1100.75,1106.25
2010-06-18,1109.75,1116.75,1109.0,1113.0
2010-06-21,1123.25,1127.5,1113.25,1114.0
2010-06-22,1107.75,1114.5,1093.0,1095.5
2010-06-23,1095.25,1096.75,1080.25,1087.5
2010-06-24,1078.5,1084.0,1069.5,1072.25
2010-06-25,1071.75,1079.5,1062.75,1076.75
2010-06-28,1075.5,1078.5,1066.5,1075.5
2010-06-29,1057.5,1058.75,1036.25,1038.75
2010-06-30,1036.25,1043.75,1033.25,1037.25
2010-07-01,1024.25,1029.75,1006.0,1019.5
2010-07-02,1029.25,1032.5,1010.75,1016.75
2010-07-05,1015.75,1016.0,1011.25,1012.0
2010-07-06,1027.5,1038.5,1015.75,1018.25
2010-07-07,1021.75,1048.25,1021.75,1048.0
2010-07-08,1059.5,1067.75,1054.0,1059.25
2010-07-09,1065.5,1073.5,1063.25,1072.75
2010-07-12,1070.0,1077.25,1066.5,1073.5
2010-07-13,1085.5,1094.0,1084.25,1092.5
2010-07-14,1090.75,1095.5,1083.5,1087.75
2010-07-15,1096.5,1099.25,1076.25,1086.0
2010-07-16,1089.0,1091.75,1063.0,1063.5
2010-07-19,1067.25,1069.5,1057.0,1067.5
2010-07-20,1051.5,1075.0,1050.75,1072.25
2010-07-21,1084.75,1087.75,1061.0,1062.5
2010-07-22,1075.75,1094.5,1073.5,1092.75
2010-07-23,1093.25,1100.75,1084.0,1099.25
2010-07-26,1098.0,1109.75,1097.75,1105.75
2010-07-27,1116.25,1118.75,1106.0,1109.25
2010-07-28,1111.75,1111.75,1102.25,1103.0
2010-07-29,1106.75,1113.0,1088.75,1102.25
2010-07-30,1090.75,1101.25,1083.5,1095.25
2010-08-02,1111.0,1123.5,1110.25,1122.75
2010-08-03,1119.5,1122.75,1113.25,1118.75
2010-08-04,1121.0,1125.25,1116.25,1123.25
2010-08-05,1124.25,1124.25,1115.5,1121.25
2010-08-06,1126.0,1126.0,1103.75,1114.0
2010-08-09,1124.5,1126.75,1118.0,1126.75
2010-08-10,1114.75,1124.5,1108.25,1120.5
2010-08-11,1104.25,1104.25,1085.75,1087.5
2010-08-12,1078.5,1084.5,1070.5,1080.5
2010-08-13,1075.0,1084.25,1072.5,1079.25
2010-08-16,1071.75,1080.75,1066.25,1073.75
2010-08-17,1084.0,1098.5,1082.25,1096.0
2010-08-18,1091.75,1098.5,1083.75,1095.75
2010-08-19,1093.5,1094.25,1068.5,1073.0
2010-08-20,1065.5,1071.5,1061.75,1069.75
2010-08-23,1075.0,1080.25,1067.25,1071.25
2010-08-24,1051.75,1058.25,1044.0,1053.75
2010-08-25,1045.75,1054.5,1037.0,1054.0
2010-08-26,1056.0,1061.75,1043.0,1044.25
2010-08-27,1049.75,1063.0,1037.25,1060.75
2010-08-30,1062.25,1064.25,1052.0,1054.25
2010-08-31,1040.5,1054.25,1039.0,1044.0
2010-09-01,1061.5,1079.5,1060.5,1076.25
2010-09-02,1081.5,1087.0,1079.25,1085.75
2010-09-03,1091.75,1104.5,1091.75,1099.75
2010-09-06,1105.0,1106.5,1104.0,1104.5
2010-09-07,1096.0,1099.5,1090.5,1091.5
2010-09-08,1096.0,1103.0,1092.0,1099.5
2010-09-09,1097.25,1107.0,1094.5,1099.5
2010-09-10,1101.5,1105.25,1098.25,1104.0
2010-09-13,1114.0,1119.0,1110.75,1114.75
2010-09-14,1116.0,1122.5,1110.25,1119.5
2010-09-15,1110.5,1119.75,1109.0,1117.25
2010-09-16,1116.0,1118.75,1112.75,1117.5
2010-09-17,1126.25,1127.0,1117.0,1121.75
2010-09-20,1125.5,1137.25,1121.25,1137.0
2010-09-21,1134.75,1144.0,1130.25,1140.0
2010-09-22,1133.25,1139.75,1126.5,1132.0
2010-09-23,1122.5,1132.25,1117.5,1123.75
2010-09-24,1127.25,1144.5,1127.25,1143.5
2010-09-27,1143.25,1146.0,1138.5,1143.5
2010-09-28,1139.25,1143.5,1127.25,1137.75
2010-09-29,1141.25,1144.5,1135.5,1143.75
2010-09-30,1138.0,1153.5,1131.25,1140.0
2010-10-01,1142.25,1146.5,1134.5,1142.25
2010-10-04,1136.75,1144.0,1127.0,1129.75
2010-10-05,1140.5,1157.0,1140.5,1156.25
2010-10-06,1155.5,1158.75,1151.0,1154.0
2010-10-07,1156.75,1163.75,1147.25,1154.0
2010-10-08,1152.75,1162.5,1145.5,1160.0
2010-10-11,1163.25,1165.0,1160.25,1163.0
2010-10-12,1156.25,1165.75,1151.75,1163.75
2010-10-13,1174.0,1181.0,1169.25,1177.75
2010-10-14,1178.25,1178.25,1163.25,1163.75
2010-10-15,1175.25,1180.0,1163.0,1170.75
2010-10-18,1172.5,1179.0,1170.25,1178.75
2010-10-19,1171.25,1173.75,1157.25,1161.0
2010-10-20,1166.25,1180.0,1164.0,1177.5
2010-10-21,1180.0,1186.25,1167.25,1173.25
2010-10-22,1178.25,1181.0,1175.5,1177.5
2010-10-25,1187.0,1193.0,1182.5,1184.75
2010-10-26,1178.5,1183.25,1174.0,1180.75
2010-10-27,1177.25,1179.0,1167.75,1174.75
2010-10-28,1184.25,1187.5,1173.5,1178.75
2010-10-29,1174.5,1182.5,1172.25,1179.0
2010-11-01,1184.75,1192.75,1178.75,1179.75
2010-11-02,1191.0,1193.0,1186.25,1190.25
2010-11-03,1194.25,1195.0,1179.5,1192.0
2010-11-04,1207.5,1215.5,1205.75,1213.75
2010-11-05,1215.0,1224.5,1215.0,1218.75
2010-11-08,1218.0,1221.5,1214.75,1218.75
2010-11-09,1222.5,1224.75,1212.25,1215.5
2010-11-10,1210.75,1217.0,1201.75,1215.0
2010-11-11,1208.25,1213.25,1202.0,1211.25
2010-11-12,1203.75,1208.75,1191.5,1196.25
2010-11-15,1201.0,1205.75,1197.25,1201.5
2010-11-16,1190.0,1192.0,1172.0,1175.0
2010-11-17,1177.75,1182.0,1173.5,1179.0
2010-11-18,1189.5,1199.0,1188.25,1197.25
2010-11-19,1192.25,1197.5,1187.5,1196.0
2010-11-22,1193.75,1197.5,1182.5,1193.75
2010-11-23,1185.0,1186.5,1174.75,1178.5
2010-11-24,1183.75,1197.0,1182.0,1195.5
2010-11-25,1194.75,1200.5,1193.75,1200.0
2010-11-26,1185.5,1193.25,1183.0,1183.25
2010-11-29,1183.0,1186.5,1172.25,1186.25
2010-11-30,1176.5,1187.0,1173.0,1183.5
2010-12-01,1195.25,1207.75,1194.5,1206.75
2010-12-02,1209.75,1221.75,1202.0,1219.0
2010-12-03,1225.5,1225.5,1213.0,1221.0
2010-12-06,1219.0,1224.75,1217.5,1224.0
2010-12-07,1233.5,1235.0,1226.0,1226.75
2010-12-08,1224.5,1228.75,1219.0,1227.0
2010-12-09,1228.25,1230.75,1221.25,1225.5
2010-12-10,1232.5,1235.25,1227.25,1235.0
2010-12-13,1240.5,1242.0,1236.5,1240.75
2010-12-14,1237.0,1242.25,1236.25,1239.5
2010-12-15,1234.25,1239.5,1228.75,1230.0
2010-12-16,1233.0,1239.25,1227.5,1236.25
2010-12-17,1237.25,1241.0,1234.5,1240.5
2010-12-20,1243.0,1245.75,1236.25,1244.0
2010-12-21,1247.25,1250.0,1245.25,1249.5
2010-12-22,1251.75,1254.75,1250.0,1253.0
2010-12-23,1252.75,1254.25,1249.25,1251.0
2010-12-27,1247.5,1254.0,1247.0,1253.0
2010-12-28,1255.25,1256.0,1251.5,1255.25
2010-12-29,1255.75,1258.5,1255.5,1257.75
2010-12-30,1254.25,1257.0,1251.5,1254.25
2010-12-31,1251.0,1255.0,1249.5,1254.25
2011-01-03,1263.5,1272.5,1262.5,1269.25
2011-01-04,1267.75,1270.0,1258.25,1263.75
2011-01-05,1260.5,1273.0,1259.75,1272.25
2011-01-06,1275.5,1275.75,1266.25,1268.5
2011-01-07,1271.25,1274.0,1257.75,1265.25
2011-01-10,1262.25,1266.75,1258.0,1266.5
2011-01-11,1270.75,1273.75,1265.5,1269.0
2011-01-12,1278.0,1283.5,1276.0,1281.75
2011-01-13,1283.25,1283.25,1277.25,1278.0
2011-01-14,1276.25,1288.75,1274.5,1287.75
2011-01-17,1286.75,1287.0,1282.75,1285.25
2011-01-18,1288.5,1291.75,1286.5,1291.25
2011-01-19,1291.25,1292.25,1275.5,1277.25
2011-01-20,1274.5,1280.25,1267.5,1278.75
2011-01-21,1282.5,1288.0,1278.75,1281.5
2011-01-24,1281.0,1288.75,1278.75,1286.0
2011-01-25,1283.0,1288.5,1277.0,1279.75
2011-01-26,1292.75,1296.75,1288.25,1295.5
2011-01-27,1295.5,1298.0,1290.5,1296.0
2011-01-28,1296.25,1299.5,1272.0,1276.5
2011-01-31,1277.0,1283.75,1273.25,1280.0
2011-02-01,1290.25,1305.5,1289.25,1304.25
2011-02-02,1301.0,1304.25,1298.0,1302.75
2011-02-03,1297.25,1303.25,1291.5,1302.25
2011-02-04,1307.25,1308.0,1298.0,1305.75
2011-02-07,1311.75,1320.0,1310.0,1315.75
2011-02-08,1315.75,1320.75,1313.0,1319.25
2011-02-09,1316.5,1322.0,1311.75,1313.25
2011-02-10,1312.25,1319.25,1308.5,1315.75
2011-02-11,1314.75,1328.75,1313.25,1327.25
2011-02-14,1326.0,1330.0,1324.5,1330.0
2011-02-15,1327.0,1328.0,1322.25,1324.75
2011-02-16,1331.5,1336.0,1327.5,1333.25
2011-02-17,1331.75,1339.75,1328.5,1339.0
2011-02-18,1337.75,1342.75,1336.25,1339.25
2011-02-21,1339.25,1339.5,1329.0,1330.0
2011-02-22,1326.5,1334.5,1312.75,1314.5
2011-02-23,1317.0,1317.0,1297.5,1309.0
2011-02-24,1300.75,1310.0,1292.5,1303.25
2011-02-25,1311.75,1320.0,1309.0,1319.0
2011-02-28,1325.5,1329.0,1319.25,1324.25
2011-03-01,1331.0,1332.5,1305.5,1307.0
2011-03-02,1299.0,1313.75,1298.0,1310.0
2011-03-03,1318.0,1331.75,1316.0,1331.5
2011-03-04,1332.0,1334.5,1311.25,1316.0
2011-03-07,1321.0,1327.25,1302.75,1307.75
2011-03-08,1308.75,1325.75,1306.0,1323.5
2011-03-09,1321.0,1323.5,1311.5,1319.5
2011-03-10,1305.5,1306.0,1288.5,1294.25
2011-03-11,1288.25,1300.25,1284.25,1299.5
2011-03-14,1291.75,1295.25,1281.0,1285.75
2011-03-15,1258.5,1279.25,1254.25,1276.0
2011-03-16,1277.25,1277.5,1243.25,1259.75
2011-03-17,1270.75,1274.5,1261.5,1267.75
2011-03-18,1278.25,1287.5,1271.25,1272.5
2011-03-21,1290.0,1296.25,1287.75,1292.75
2011-03-22,1293.25,1294.75,1287.5,1289.5
2011-03-23,1287.0,1294.5,1279.0,1293.75
2011-03-24,1301.75,1304.75,1292.5,1303.75
2011-03-25,1308.25,1314.5,1305.25,1311.5
2011-03-28,1311.5,1315.25,1309.25,1310.0
2011-03-29,1305.0,1314.25,1300.25,1313.75
2011-03-30,1322.25,1327.75,1319.5,1325.5
2011-03-31,1323.0,1325.75,1320.5,1324.75
2011-04-01,1327.75,1333.75,1325.75,1328.25
2011-04-04,1331.25,1332.75,1324.75,1326.5
2011-04-05,1325.75,1334.25,1323.25,1330.75
2011-04-06,1335.0,1335.75,1326.75,1331.75
2011-04-07,1331.5,1335.25,1322.25,1328.0
2011-04-08,1335.25,1335.75,1318.75,1319.25
2011-04-11,1325.75,1330.25,1319.25,1319.75
2011-04-12,1313.5,1315.5,1305.25,1311.0
2011-04-13,1316.5,1318.75,1305.0,1311.25
2011-04-14,1303.0,1310.25,1298.25,1309.5
2011-04-15,1306.5,1319.25,1306.25,1317.5
2011-04-18,1310.75,1311.5,1290.25,1300.75
2011-04-19,1303.25,1307.75,1299.75,1306.5
2011-04-20,1327.0,1329.5,1323.25,1325.75
2011-04-21,1335.25,1335.25,1328.75,1331.75
2011-04-25,1333.5,1334.0,1327.25,1331.75
2011-04-26,1336.25,1346.25,1334.5,1344.0
2011-04-27,1344.75,1348.5,1340.25,1348.25
2011-04-28,1349.25,1355.25,1346.75,1354.75
2011-04-29,1357.5,1361.0,1355.25,1359.5
2011-05-02,1366.25,1367.25,1356.75,1357.75
2011-05-03,1352.75,1357.25,1345.75,1346.75
2011-05-04,1352.5,1354.0,1337.5,1344.75
2011-05-05,1338.0,1344.75,1332.0,1337.0
2011-05-06,1338.5,1351.75,1331.75,1334.75
2011-05-09,1337.0,1346.25,1334.5,1343.5
2011-05-10,1349.75,1354.5,1345.25,1354.5
2011-05-11,1353.0,1354.5,1333.0,1336.5
2011-05-12,1332.25,1348.75,1328.75,1344.0
2011-05-13,1350.5,1352.5,1330.5,1335.75
2011-05-16,1329.75,1341.25,1328.0,1330.25
2011-05-17,1327.0,1328.75,1316.0,1327.0
2011-05-18,1325.75,1340.25,1324.5,1335.5
2011-05-19,1342.75,1345.5,1334.5,1339.25
2011-05-20,1338.0,1340.25,1328.5,1335.0
2011-05-23,1315.75,1319.75,1310.75,1317.75
2011-05-24,1319.5,1322.5,1311.75,1316.75
2011-05-25,1310.75,1321.25,1306.75,1319.75
2011-05-26,1321.0,1327.5,1312.5,1326.5
2011-05-27,1329.75,1333.75,1326.75,1328.0
2011-05-30,1331.75,1332.25,1330.0,1330.5
2011-05-31,1341.25,1344.0,1333.25,1338.25
2011-06-01,1339.75,1341.0,1317.25,1320.0
2011-06-02,1313.25,1317.0,1304.25,1315.75
2011-06-03,1309.25,1309.75,1294.5,1301.0
2011-06-06,1295.5,1298.25,1286.25,1287.25
2011-06-07,1291.0,1295.5,1288.25,1292.75
2011-06-08,1279.0,1286.5,1276.75,1281.5
2011-06-09,1276.0,1288.5,1273.75,1288.5
2011-06-10,1279.0,1280.5,1261.75,1272.75
2011-06-13,1268.0,1271.75,1259.5,1268.0
2011-06-14,1275.5,1286.5,1275.5,1285.75
2011-06-15,1273.5,1275.75,1257.0,1258.5
2011-06-16,1254.75,1269.0,1252.25,1256.5
2011-06-17,1274.75,1276.5,1263.25,1267.5
2011-06-20,1260.25,1275.25,1259.5,1274.0
2011-06-21,1280.75,1292.75,1277.5,1291.75
2011-06-22,1285.25,1293.75,1283.0,1287.0
2011-06-23,1269.5,1273.75,1257.0,1273.25
2011-06-24,1277.75,1281.75,1262.75,1264.75
2011-06-27,1266.25,1280.0,1261.75,1278.25
2011-06-28,1277.25,1291.75,1277.25,1290.5
2011-06-29,1301.25,1305.0,1292.75,1300.25
2011-06-30,1306.75,1316.75,1305.5,1313.75
2011-07-01,1316.25,1335.75,1313.25,1335.25
2011-07-04,1330.75,1334.5,1330.5,1333.75
2011-07-05,1332.25,1336.25,1329.25,1332.5
2011-07-06,1330.25,1336.75,1326.5,1333.0
2011-07-07,1345.75,1352.75,1344.25,1351.75
2011-07-08,1351.5,1353.0,1329.25,1335.25
2011-07-11,1322.5,1327.0,1312.75,1314.0
2011-07-12,1312.25,1323.25,1308.75,1317.0
2011-07-13,1316.75,1327.75,1313.75,1319.5
2011-07-14,1314.5,1323.25,1302.0,1307.0
2011-07-15,1310.25,1314.0,1303.0,1305.25
2011-07-18,1306.0,1308.25,1291.25,1299.5
2011-07-19,1308.0,1323.5,1306.25,1322.75
2011-07-20,1327.75,1328.75,1319.25,1323.75
2011-07-21,1327.25,1343.5,1326.5,1341.75
2011-07-22,1342.0,1342.75,1332.75,1341.75
2011-07-25,1331.75,1340.25,1326.75,1336.5
2011-07-26,1336.75,1337.25,1325.5,1331.75
2011-07-27,1322.75,1322.75,1302.75,1304.5
2011-07-28,1297.25,1313.0,1297.0,1304.5
2011-07-29,1290.5,1300.75,1278.5,1293.0
2011-08-01,1304.75,1304.75,1270.25,1279.5
2011-08-02,1268.25,1280.0,1258.0,1263.5
2011-08-03,1253.75,1255.5,1230.25,1251.0
2011-08-04,1239.25,1248.75,1208.25,1214.75
2011-08-05,1206.0,1219.0,1163.25,1198.5
2011-08-08,1173.25,1178.25,1114.75,1126.25
2011-08-09,1123.75,1149.25,1097.0,1113.75
2011-08-10,1159.75,1160.0,1121.5,1141.25
2011-08-11,1105.0,1171.0,1103.0,1169.5
2011-08-12,1171.25,1186.75,1167.5,1176.25
2011-08-15,1181.75,1198.75,1179.25,1198.25
2011-08-16,1182.25,1201.5,1177.5,1184.5
2011-08-17,1195.5,1206.75,1181.5,1190.0
2011-08-18,1165.25,1165.5,1131.0,1132.75
2011-08-19,1131.5,1153.25,1122.0,1124.75
2011-08-22,1137.75,1146.5,1119.0,1122.5
2011-08-23,1134.75,1150.5,1120.25,1148.75
2011-08-24,1149.0,1174.0,1149.0,1167.5
2011-08-25,1175.75,1188.5,1153.25,1157.75
2011-08-26,1154.25,1179.75,1132.75,1174.25
2011-08-29,1188.0,1206.0,1187.75,1204.0
2011-08-30,1199.75,1213.5,1193.5,1213.0
2011-08-31,1217.0,1229.75,1209.75,1213.25
2011-09-01,1215.25,1228.5,1204.0,1206.75
2011-09-02,1192.5,1192.5,1169.25,1171.25
2011-09-05,1153.5,1155.75,1138.25,1145.5
2011-09-06,1141.75,1163.0,1136.0,1156.25
2011-09-07,1177.0,1198.0,1176.0,1197.0
2011-09-08,1182.25,1198.0,1178.75,1181.75
2011-09-09,1179.0,1179.0,1141.75,1143.0
2011-09-12,1129.5,1151.0,1128.75,1135.5
2011-09-13,1151.25,1170.5,1150.5,1165.0
2011-09-14,1174.0,1186.75,1155.25,1186.5
2011-09-15,1188.25,1202.0,1182.25,1201.25
2011-09-16,1198.75,1214.5,1197.5,1208.75
2011-09-19,1192.5,1195.0,1181.5,1190.0
2011-09-20,1207.25,1214.5,1194.5,1207.25
2011-09-21,1193.0,1200.5,1176.0,1180.5
2011-09-22,1128.5,1136.0,1110.25,1113.75
2011-09-23,1115.5,1135.5,1107.5,1123.0
2011-09-26,1145.75,1146.0,1123.75,1144.0
2011-09-27,1178.25,1190.0,1175.25,1185.0
2011-09-28,1176.5,1179.25,1152.25,1157.25
2011-09-29,1158.25,1170.75,1135.5,1141.0
2011-09-30,1144.75,1148.75,1131.75,1137.25
2011-10-03,1119.25,1133.5,1095.25,1100.5
2011-10-04,1074.75,1097.25,1068.0,1077.25
2011-10-05,1117.25,1134.0,1109.5,1131.75
2011-10-06,1140.75,1156.25,1129.0,1152.5
2011-10-07,1154.0,1173.75,1144.75,1154.5
2011-10-10,1170.0,1187.0,1168.25,1182.25
2011-10-11,1184.0,1194.75,1180.75,1189.5
2011-10-12,1198.25,1216.0,1197.5,1208.5
2011-10-13,1193.25,1200.75,1185.25,1199.25
2011-10-14,1210.75,1217.25,1206.75,1215.5
