Market,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Lease Rates
Metal/Currency,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,6 Month
Priced In,USD,USD,AUD,AUD,JPY,JPY,USD,USD,AUD,AUD,JPY,JPY,USD,USD,AUD,AUD,JPY,JPY,Gold
Price Type,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,Bid,Ask,% pa
Summary,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Average,Average,Average,Average,Average,Average,
"31/07/18",1220.21,1225.51,1646.39,1654.19,135675.23,136291.29,1216.05,1221.16,1639.1,1646.21,135002.02,135795.89,1218.77,1224.26,1642.22,1650.09,135404.77,136071.63,
"01/08/18",1221.11,1226.88,1647.77,1654.87,136727.25,137334.15,1217.82,1222.95,1643.48,1650.63,136347.13,136994.86,1219.65,1224.96,1645.09,1652.81,136474.8,137136.28,
"02/08/18",1217.79,1222.9,1648.25,1656.08,135807.94,136475.06,1214.5,1219.64,1639.8,1647.27,135524.2,136211.15,1215.97,1221.34,1645.22,1653.04,135688.55,136347.94,
"03/08/18",1207.25,1212.43,1639.17,1647.32,134837.75,135463.69,1202.14,1207.3,1632.9,1641.93,134363.19,134976.14,1204.9,1210.34,1636.14,1644.16,134549.65,135222.55,
"04/08/18",,,,,,,,,,,,,,,,,,,
"05/08/18",,,,,,,,,,,,,,,,,,,
"06/08/18",1214.74,1219.9,1640.88,1650.09,135121.22,135782.05,1209.78,1214.92,1635.5,1642.89,134568.55,135182.1,1211.97,1217.43,1638.72,1646.76,134825.23,135506.52,
"07/08/18",1211.61,1216.71,1633.3,1641.37,134767.38,135444.16,1205.92,1211.04,1626.47,1634.49,134208.13,134864.89,1208.08,1213.27,1631.47,1639.26,134441.79,135099.16,
"08/08/18",1212.21,1217.33,1632.17,1639.72,134913.34,135542.24,1208.45,1214.26,1626.88,1635.81,134229.63,134844.03,1210.33,1215.69,1629.88,1637.82,134626.31,135295.48,
"09/08/18",1212.49,1217.81,1631.6,1638.84,134525.77,135166.89,1208.81,1214.58,1627.51,1635.48,134176.5,134775.9,1211.22,1216.63,1629.72,1637.36,134325.35,134969.76,
"10/08/18",1210.38,1215.81,1652.69,1660.62,134391.73,135073.35,1204.92,1210.05,1639.97,1648,133489.48,134164.96,1208.29,1213.59,1643.82,1651.84,133989.09,134657.16,
"11/08/18",,,,,,,,,,,,,,,,,,,
"12/08/18",,,,,,,,,,,,,,,,,,,
"13/08/18",1209.85,1215.58,1660.06,1667.75,133845.71,134516.08,1202.01,1207.1,1651.79,1659.93,132389.38,133058.63,1205.87,1211.19,1656.88,1664.94,132976.12,133646.44,
"14/08/18",1193.13,1198.27,1642.31,1649.59,132494.29,133170.79,1190.06,1195.21,1637.24,1644.59,131620.64,132261.94,1191.98,1197.21,1639.45,1647.2,132122.63,132765.93,
"15/08/18",1191.11,1196.88,1646.21,1654.52,132487.17,133200.78,1183.77,1188.87,1637.76,1645.72,131729.93,132380.67,1186.73,1192.19,1642.78,1650.97,132043.8,132719.99,
"16/08/18",1178.03,1183.15,1620.84,1628.34,130525.72,131152.18,1157.87,1163.02,1601.26,1608.83,128048.84,128676.53,1169.47,1174.69,1612.06,1619.89,129474.97,130119.81,
"17/08/18",1175.22,1180.34,1617.22,1625.41,130195.3,130910.4,1171.61,1177.38,1611.12,1619.73,129732.38,130441.93,1173.43,1179.01,1614.39,1622.68,130044.41,130729.27,
"18/08/18",,,,,,,,,,,,,,,,,,,
"19/08/18",,,,,,,,,,,,,,,,,,,
"20/08/18",1185.8,1190.9,1622.61,1630.03,131185.05,131808.81,1180.53,1185.66,1615.32,1623.08,130425.3,131062.86,1182.96,1188.35,1619.06,1626.91,130770.73,131420.34,
"21/08/18",1193.05,1198.15,1621.6,1628.98,131408.76,132043.56,1188.19,1193.33,1617.47,1625.57,130558.32,131230.5,1191.29,1196.41,1620.02,1627.64,131040.51,131672.41,
"22/08/18",1193.82,1199.31,1624.24,1632.31,131726.64,132423.7,1191.28,1196.38,1620.62,1628.54,131333.84,131998.66,1192.76,1198.12,1621.77,1629.65,131538.1,132195.84,
"23/08/18",1193.61,1199.4,1631.56,1639.01,131849.9,132677.63,1186.43,1191.5,1623.3,1631.61,131420.85,132089.69,1189.32,1194.56,1628.25,1636,131709.98,132369.67,
"24/08/18",1188.21,1193.33,1632.56,1640.75,132354.71,133032.43,1181.91,1187.68,1623.81,1632.65,131570.22,132260.04,1184.57,1190.02,1629.24,1637.26,131915.99,132581.62,
"25/08/18",,,,,,,,,,,,,,,,,,,
"26/08/18",,,,,,,,,,,,,,,,,,,
"27/08/18",1205.26,1210.4,1644.2,1652.97,134121.33,134741.73,1201.91,1207.02,1640.39,1647.82,133512.8,134208.55,1203.26,1208.79,1642.65,1650.86,133697.39,134382.5,
"28/08/18",1210.26,1216.03,1647.65,1655.59,134423.58,135113.09,1205.75,1211.12,1643.04,1650.83,134150.48,134827.71,1207.56,1213.13,1644.95,1653.1,134269.5,134948.95,
"29/08/18",1202.18,1207.61,1644.02,1651.75,133670.39,134370.76,1199.51,1204.97,1633.58,1641.68,133344.66,133956.51,1200.36,1206.05,1637.53,1646.04,133471.21,134180.45,
"30/08/18",1204.52,1209.64,1649.95,1658.12,134520.79,135153.08,1198.5,1203.61,1645.84,1653.99,133752.6,134431.2,1201.7,1207,1647.48,1655.51,134134.89,134806.58,
"31/08/18",1205.37,1210.46,1662.12,1669.98,133530.89,134150.76,1196.89,1202.02,1648.53,1656.23,132806.91,133448.26,1200.48,1205.88,1654.87,1662.88,133188.48,133851.05,
"01/09/18",,,,,,,,,,,,,,,,,,,
"02/09/18",,,,,,,,,,,,,,,,,,,
"03/09/18",1200.69,1206.13,1666.3,1674.16,133252.58,133904.55,1194.71,1200.48,1663.02,1671.51,132588.92,133289.29,1197.37,1202.82,1664.69,1672.88,132859.65,133529,
"04/09/18",1198.55,1203.98,1665.52,1673.21,133194.86,133876.63,1192.49,1197.57,1655.02,1663.26,132767.23,133443.83,1196.37,1201.8,1660.48,1668.62,133002.22,133668.65,
"05/09/18",1192.14,1197.72,1662.63,1671.16,132911.69,133605.67,1189.22,1194.32,1651.19,1659.96,132538.57,133154.74,1190.5,1196.17,1656.64,1665.3,132721.08,133431.95,
"06/09/18",1200.65,1205.74,1669.13,1676.95,133656.36,134283.26,1193.36,1199.36,1660.12,1667.66,132832.9,133536.74,1196.31,1201.8,1664.42,1672.53,133185.71,133850.8,
"07/09/18",1200.23,1205.34,1675.39,1683.19,132680.52,133351.82,1197.13,1202.25,1662.24,1671.45,132413.83,133039.79,1198.6,1203.91,1670.85,1678.97,132540.06,133202.55,
"08/09/18",,,,,,,,,,,,,,,,,,,
"09/09/18",,,,,,,,,,,,,,,,,,,
"10/09/18",1193.39,1198.52,1677.76,1686.62,132379.67,133033.93,1189.88,1195.04,1671.88,1680.31,131957.69,132649.44,1191.76,1197.18,1675.79,1684,132236.92,132902.62,
"11/09/18",1193.45,1199.26,1677.06,1685.35,133117.41,133789.45,1191.11,1196.52,1672.58,1680.03,132507.47,133188.08,1192.19,1197.56,1674.92,1683.11,132758.36,133425.02,
"12/09/18",1195.01,1200.78,1679.82,1688.77,133387.02,134067.09,1190.21,1195.98,1674.47,1682.14,132698.29,133423.53,1192.54,1198.02,1677.94,1686.29,132967.58,133647.8,
"13/09/18",1204.06,1209.13,1678.6,1686.61,134098.64,134826.95,1201.25,1207.28,1671.65,1679.55,133783.21,134437.32,1202.69,1208.2,1674.08,1682.44,133925.55,134616.93,
"14/09/18",1205.38,1210.49,1672.26,1679.88,134761.48,135381.2,1199.26,1205.06,1667.86,1676.35,134364.3,135051.07,1202.1,1207.52,1670.27,1678.24,134504.7,135163.27,
"15/09/18",,,,,,,,,,,,,,,,,,,
"16/09/18",,,,,,,,,,,,,,,,,,,
"17/09/18",1194.5,1199.62,1667.58,1675.17,133724.28,134333.45,1190.66,1195.77,1664.93,1672.41,133389.64,133997.99,1192.7,1198,1665.85,1673.68,133537.15,134182.39,
"18/09/18",1196.91,1202.68,1673.12,1682.13,134270.11,134879.6,1195.01,1200.3,1658.11,1665.42,133513.77,134254.22,1195.93,1201.42,1664.42,1672.57,133825.95,134500.36,
"19/09/18",1201.41,1207.16,1657.4,1666.23,134918.93,135576.14,1196.08,1201.22,1652.24,1660.66,134304.88,134903.63,1198.5,1204.02,1656.13,1664.28,134598.53,135273.92,
"20/09/18",1203.77,1208.9,1657.86,1665.72,134978.73,135639.8,1198.9,1204.06,1649.96,1657.69,134564.54,135191.86,1201.37,1206.69,1654.18,1662.14,134780.97,135447.31,
"21/09/18",1206.85,1212.51,1654.66,1662.84,136144.75,136770.81,1204.01,1209.81,1651.82,1660.46,135415,136152.02,1205.91,1211.43,1653.5,1661.78,135805.17,136506.78,
"22/09/18",,,,,,,,,,,,,,,,,,,
"23/09/18",,,,,,,,,,,,,,,,,,,
"24/09/18",,,,,,,,,,,,,,,,,,,
"25/09/18",1197.58,1202.68,1653.2,1660.47,135173.8,135820.04,1195.76,1200.86,1648,1655.54,134881.73,135529.93,1196.47,1201.66,1650.76,1658.46,135004.56,135649.43,
"26/09/18",1199.5,1205.02,1654.48,1661.8,135464.32,136086.3,1196.31,1201.42,1647.26,1655.29,134967.69,135652.33,1198.29,1203.72,1649.86,1657.85,135271.12,135943.92,
"27/09/18",1195.56,1201.5,1651.92,1659.93,134777.97,135473.98,1192.47,1197.55,1642.72,1650,134319.82,134981.63,1194.01,1199.44,1647.14,1655.32,134557.25,135239.74,
"28/09/18",1182.49,1187.62,1639.09,1646.88,134244.68,134875.73,1179.52,1184.65,1634.56,1642.15,133722.18,134363,1181.16,1186.51,1637.12,1645.07,133985.97,134651.09,
"29/09/18",,,,,,,,,,,,,,,,,,,
"30/09/18",,,,,,,,,,,,,,,,,,,
"01/10/18",1188.01,1193.78,1644.76,1653.23,135171.78,135864.1,1183.28,1188.4,1639.57,1646.9,134811.09,135430.06,1185.72,1191.18,1642.59,1650.71,135041.7,135726.65,
"02/10/18",1190.76,1195.93,1661.17,1668.79,135602.27,136254.55,1186.64,1191.78,1641.5,1649.07,135182.03,135815.25,1188.92,1194.22,1647.4,1655.38,135363.31,136036.11,
"03/10/18",1205.16,1210.28,1678.29,1685.67,137062.85,137692.9,1200.7,1205.8,1672.22,1679.65,136601.44,137225.13,1202.93,1208.22,1675.57,1683.39,136782.12,137437.07,
"04/10/18",1197.72,1202.82,1691.46,1699.12,136842.89,137532.24,1193.18,1199.09,1682.08,1690.67,136296.95,137099.43,1195.35,1200.89,1685.54,1694.09,136663.27,137374.7,
"05/10/18",1196.94,1202.68,1694.55,1702.73,136367.94,137073.8,1195.51,1201.11,1689.39,1698.26,136120.77,136770.4,1196.33,1201.8,1692.25,1700.65,136236.77,136931.23,
"06/10/18",,,,,,,,,,,,,,,,,,,
"07/10/18",,,,,,,,,,,,,,,,,,,
"08/10/18",1200.81,1206.58,1701.83,1711.22,136474.61,137260.54,1191.41,1196.54,1689.62,1697.36,134985.48,135637.1,1195.25,1200.68,1694.08,1702.32,135926.17,136607.9,
"09/10/18",1188.41,1194.36,1679.42,1687.19,134520.55,135156.82,1185.54,1190.69,1674.83,1683.19,134084.57,134702.76,1187.25,1192.9,1676.95,1685.4,134302.17,134996.11,
"10/10/18",1187.93,1193.94,1671.42,1679.82,134263.84,135046.55,1184.02,1189.13,1665.17,1673.94,133960.02,134645.19,1186.54,1192.06,1667.88,1676.33,134112.7,134809.4,
"11/10/18",1195.76,1200.9,1686.93,1694.51,134188.19,134813.03,1190.15,1195.38,1681.79,1690.25,133354.49,134049.91,1191.62,1196.98,1683.96,1692.23,133631.28,134306.32,
"12/10/18",1220.72,1225.87,1713.53,1721.24,136862.24,137499.21,1214.29,1219.42,1705.94,1713.87,136427.91,137054.44,1217.22,1222.46,1708.73,1716.74,136623.16,137280.8,
"13/10/18",,,,,,,,,,,,,,,,,,,
"14/10/18",,,,,,,,,,,,,,,,,,,
"15/10/18",1227.46,1233.23,1720.1,1728.67,137021.36,137727.13,1216.82,1221.98,1712.14,1719.65,136398.49,137015.2,1220.15,1225.76,1715.65,1723.85,136626.33,137297.7,
"16/10/18",1226.87,1232,1721.86,1729.55,137507.59,138144.16,1222.81,1228.58,1714.26,1723.33,136834.2,137590,1224.51,1230,1717.23,1725.57,137107.55,137791.4,
"17/10/18",1224.74,1229.87,1712.68,1720.76,137403.58,138040.61,1219.2,1224.47,1707.32,1715.94,136794.24,137487.07,1221.09,1226.27,1710.31,1718,137093.54,137729.35,
"18/10/18",1221.14,1226.51,1716.53,1724.89,137405.54,138083.12,1218.06,1223.2,1709.62,1717.3,136995.21,137634.46,1220.02,1225.49,1711.93,1720.15,137290.98,137966.5,
"19/10/18",1226.34,1231.48,1725.55,1733.92,137852.88,138541.5,1223.07,1228.2,1720.14,1729.46,137203.99,137816.32,1224.46,1229.89,1722.77,1730.94,137547.58,138217.59,
"20/10/18",,,,,,,,,,,,,,,,,,,
"21/10/18",,,,,,,,,,,,,,,,,,,
"22/10/18",1225.74,1230.84,1725.31,1733.74,138018.32,138629.51,1220.85,1225.93,1717.09,1724.72,137638.63,138272.64,1224.13,1229.53,1721.63,1729.66,137827.26,138489.01,
"23/10/18",1233.16,1238.33,1742,1749.55,138385.22,139002.54,1218.9,1224.7,1721.85,1730.54,137366.5,138134.76,1223.07,1228.75,1729.29,1737.93,137627.76,138335.32,
"24/10/18",1230.7,1235.84,1735.65,1743.42,138472.67,139155.58,1228.03,1233.16,1729.72,1737.2,138107.97,138742.83,1229.35,1234.52,1732.66,1740.6,138287.19,138937.22,
"25/10/18",1235.06,1240.2,1745.67,1753.43,138399.73,139050.17,1229.11,1234.25,1739.17,1747.67,137936.88,138623.98,1232.87,1238.12,1742.99,1751.05,138153.69,138810.83,
"26/10/18",1235.04,1240.16,1755.32,1763.59,138250.38,138922.72,1228.2,1234.01,1735.61,1743.62,137812.11,138520.98,1230.12,1235.54,1744.87,1753.08,138018.37,138681.89,
"27/10/18",,,,,,,,,,,,,,,,,,,
"28/10/18",,,,,,,,,,,,,,,,,,,
"29/10/18",1232.3,1237.44,1738.08,1745.82,137819.37,138434.16,1226.52,1231.67,1728.13,1736.7,137296.65,137910.09,1229.91,1235.23,1733.19,1741.2,137633.82,138289.79,
"30/10/18",1227.65,1232.8,1738.39,1746.18,138046.38,138733.52,1221.34,1226.44,1722.62,1730.06,137779.37,138391.49,1224.62,1229.87,1728.72,1736.53,137922.38,138567.22,
"31/10/18",1220.08,1225.68,1722.18,1729.43,138156.93,138750.6,1213.13,1218.24,1710.44,1719.53,137338.45,137977.86,1216.45,1221.87,1716.11,1724.16,137666.94,138328.86,
"01/11/18",1223.55,1228.65,1713.13,1721.52,138102.09,138714.59,1212.73,1217.88,1704.14,1711.6,136810.85,137513.57,1216.24,1221.64,1708.4,1716.38,137235.91,137893.02,
"02/11/18",1231.65,1236.78,1710.15,1717.75,139073.3,139739.19,1229.41,1234.74,1698.66,1706.52,138493.04,139229.28,1230.45,1235.72,1703.98,1711.85,138820.51,139481.01,
"03/11/18",,,,,,,,,,,,,,,,,,,
"04/11/18",,,,,,,,,,,,,,,,,,,
"05/11/18",1231.31,1237.08,1710.75,1720.03,139325.71,140019.26,1227.91,1233.68,1707.8,1715.68,139034.03,139806.63,1229.63,1235.58,1709.55,1718.29,139173.36,139903.15,
"06/11/18",1231.71,1236.86,1703.75,1712.02,139491.16,140111.5,1226.28,1231.42,1698.91,1707.46,138962.05,139581.46,1228.22,1233.59,1701.71,1709.68,139129.66,139797.78,
"07/11/18",1228.97,1234.14,1694.31,1701.8,139013.34,139679.97,1220.92,1226.07,1688.61,1696.65,138671.13,139361.22,1225.36,1230.7,1691.66,1699.69,138846.92,139527.03,
"08/11/18",1224.11,1229.44,1684.25,1691.56,139034.41,139656.23,1220.41,1226.03,1674.67,1682.26,138763.25,139424.13,1222.2,1227.73,1679.04,1687.17,138858.8,139550.34,
"09/11/18",1220.45,1226.26,1683.02,1690.59,139168.71,139860.09,1215.16,1220.96,1678.36,1686.87,138382.42,139103.97,1218.04,1223.46,1680.39,1688.32,138720.1,139393.73,
"10/11/18",,,,,,,,,,,,,,,,,,,
"11/11/18",,,,,,,,,,,,,,,,,,,
"12/11/18",1208.51,1214.28,1673.34,1680.72,137721.8,138440.06,1202.55,1207.66,1669.4,1677.61,137247.03,137866.47,1206.41,1211.86,1671.16,1678.99,137517.21,138182.42,
"13/11/18",1202.29,1207.42,1674.03,1681.64,137014.73,137669.56,1197.68,1203.59,1664.07,1671.69,136248.08,136992.61,1200.67,1205.95,1668.59,1676.53,136703.74,137368.98,
"14/11/18",1201.36,1206.5,1664.37,1673.54,136811.61,137436.71,1198.01,1203.78,1659.85,1667.84,136309.58,137074.43,1199.99,1205.42,1662.02,1670.07,136620.07,137299.74,
"15/11/18",1210.76,1216.79,1670.23,1678.87,137457.58,138084.08,1205.61,1211.93,1658.66,1666.85,136848.79,137647.21,1208.3,1214.11,1662.22,1670.84,137143.12,137871.23,
"16/11/18",1213.01,1218.33,1668.69,1676.52,137600.1,138284.63,1210.59,1216.93,1663.44,1671.58,137320.73,137976.17,1212.21,1217.61,1666.25,1674.28,137452.82,138133.67,
"17/11/18",,,,,,,,,,,,,,,,,,,
"18/11/18",,,,,,,,,,,,,,,,,,,
"19/11/18",1219.96,1225.45,1667.07,1674.34,137538.29,138144.98,1215.86,1221.01,1663.62,1670.83,137134.44,137759.45,1218.09,1223.48,1665.2,1672.91,137314.15,137968.59,
"20/11/18",1222.75,1227.92,1676.84,1684.49,137534.92,138165.56,1219.25,1224.4,1671.57,1679.71,137193.16,137842.95,1220.65,1225.9,1674.62,1682.23,137324.77,137967.4,
"21/11/18",1221.77,1226.89,1692.06,1701.1,137852.31,138515.88,1217.46,1222.96,1682.87,1692.05,137357.92,137974.35,1219.02,1224.55,1686.24,1694.41,137529.83,138213.56,
"22/11/18",1225.38,1230.48,1691.81,1699.09,138425.77,139060.37,1222.71,1228.48,1683.48,1691.66,138201.06,138889.99,1224.11,1229.48,1687.6,1695.48,138321.66,138986.4,
"23/11/18",1225.82,1231.16,1690.79,1698.11,138395.08,139096.46,1219.35,1224.46,1684.8,1692.99,137615.84,138241.53,1224.03,1229.47,1688.39,1696.36,138192.94,138864.55,
"24/11/18",,,,,,,,,,,,,,,,,,,
"25/11/18",,,,,,,,,,,,,,,,,,,
"26/11/18",1224.36,1230.15,1688.48,1696.99,138634.28,139326.79,1219.69,1225.6,1683.66,1691.66,137852.09,138517.31,1221.74,1227.61,1685.85,1694.48,138224.82,138958.49,
"27/11/18",1220.55,1225.65,1690.04,1698.28,138483.62,139207.47,1217.61,1222.74,1678.65,1686.88,138255.29,138903.64,1219.04,1224.59,1686.17,1694.21,138364.35,139046.89,
"28/11/18",1212.8,1217.94,1677.54,1686.43,137956,138649.15,1210.01,1215.5,1671.98,1679.8,137770.31,138445.45,1211.55,1217.12,1674.99,1683.29,137853.33,138562.97,
"29/11/18",1223.29,1229.02,1673.47,1680.75,138586.52,139284.84,1217.92,1223.98,1666.56,1676.02,138242.47,138990.97,1221.06,1226.52,1670.17,1678.46,138410.47,139151.11,
"30/11/18",1222.59,1227.88,1670.46,1678.95,138621.04,139311.96,1220.63,1226.89,1667.98,1675.88,138443.85,139178.4,1221.73,1227.3,1669.48,1677.77,138526.1,139237.29,
"01/12/18",,,,,,,,,,,,,,,,,,,
"02/12/18",,,,,,,,,,,,,,,,,,,
"03/12/18",1229.26,1234.38,1664.85,1672.23,139435.91,140077.3,1219.62,1224.75,1653.95,1661.13,138552.86,139158.7,1223.44,1228.63,1660.61,1668.05,138900.34,139544.1,
"04/12/18",1236.14,1241.25,1675.18,1683.47,139660.38,140388.42,1227.89,1233.65,1668.78,1677.44,139470.66,140147.65,1231.79,1237.25,1672.34,1680.36,139573.59,140259.87,
"05/12/18",1235.91,1241.68,1690.25,1698.97,139360.64,140057.85,1231.66,1236.79,1681.74,1690.74,139159.12,139819.76,1233.26,1238.9,1687.46,1695.66,139256.87,139953.42,
"06/12/18",1237.76,1242.89,1712.28,1720.11,139655.42,140364.66,1232.11,1237.88,1697.57,1705.98,139148.1,139832.36,1235.74,1241.14,1707.51,1715.48,139440.17,140111.47,
"07/12/18",1237.61,1243.3,1715.99,1723.56,139602.41,140356.19,1234.61,1239.96,1707.05,1714.31,139128.2,139805.49,1236.38,1242.12,1710.61,1718.98,139415.56,140118.98,
"08/12/18",,,,,,,,,,,,,,,,,,,
"09/12/18",,,,,,,,,,,,,,,,,,,
"10/12/18",1247.06,1252.67,1734.8,1743.11,140212.3,140901.35,1243.82,1248.93,1723.46,1731.74,139860.46,140634.58,1245.78,1251.51,1726.9,1735.52,140076.67,140792.48,
"11/12/18",1245.98,1251.08,1731.73,1739.3,140858.04,141497.15,1241.43,1246.62,1723.75,1732.49,140409.23,141052.67,1243.2,1248.83,1726.57,1734.8,140582.42,141272.42,
"12/12/18",1242.84,1247.98,1722.28,1730.61,141000.2,141708.13,1239.81,1245.58,1718.53,1726.28,140569.73,141277.11,1241.32,1246.69,1720.27,1728.26,140794.74,141468.33,
"13/12/18",1243.67,1249.1,1723.25,1731.01,141053.61,141727.45,1241.61,1247.1,1716.86,1724.53,140745.97,141485.76,1242.66,1248.19,1719.1,1727.21,140900.16,141584.33,
"14/12/18",1239.81,1245.61,1726.28,1733.93,140762.26,141504.53,1235.5,1240.63,1714.73,1724.76,140278.67,140910.76,1238.47,1244.07,1721.78,1730,140551.01,141238.76,
"15/12/18",,,,,,,,,,,,,,,,,,,
"16/12/18",,,,,,,,,,,,,,,,,,,
"17/12/18",1236.4,1241.53,1722.49,1730.36,140195.4,140851.58,1234,1239.35,1720.3,1727.85,139947.94,140616.65,1234.98,1240.33,1720.99,1728.82,140085.01,140743.51,
"18/12/18",1246.02,1251.18,1732.93,1741.22,140285.63,140973.48,1241.85,1248.35,1728.63,1737.43,139881.98,140651.59,1244.58,1250.06,1731.28,1739.59,140151.57,140840.75,
"19/12/18",1248.6,1253.83,1735.88,1746.12,140256.98,141034,1246.56,1251.69,1731.81,1740.15,140048.55,140772.48,1247.39,1252.87,1734.08,1742.29,140172.38,140855.18,
"20/12/18",1246.56,1252.36,1752.9,1760.32,139735.93,140413.71,1240.23,1246.04,1742.39,1751.03,139219.4,139826.49,1242.83,1248.21,1748.41,1756.54,139461.25,140129.34,
"21/12/18",1259.53,1264.85,1770,1777.99,140046.3,140752.51,1256.21,1261.84,1766.16,1775.54,139534.73,140215.66,1257.57,1263.53,1767.85,1776.8,139900.81,140628.39,
"22/12/18",,,,,,,,,,,,,,,,,,,
"23/12/18",,,,,,,,,,,,,,,,,,,
"24/12/18",1261.61,1267.08,1785.8,1794.22,140101.79,140759.92,1256.35,1261.52,1782.06,1789.9,139555.36,140180.1,1259.92,1265.16,1784.34,1792.24,139876.5,140515.67,
"25/12/18",1265.99,1272.27,1799.05,1808.23,139676.68,140496.78,1265.99,1272.27,1790.9,1801.06,139182.94,140038.76,1265.99,1272.27,1794.37,1804.15,139417.73,140296.68,
"26/12/18",1271.58,1276.72,1803.68,1813.18,140357,140975.42,1264.31,1270.08,1793.6,1802.04,139448.8,140318.66,1268.81,1274.54,1800.19,1808.91,140078.42,140783.12,
"27/12/18",1269.13,1274.28,1799.67,1808.26,140819.23,141511.74,1263.66,1270.05,1788.62,1798.3,140208.43,140924.75,1266.71,1272.28,1794.42,1802.91,140601.78,141286.16,
"28/12/18",1278.82,1283.94,1813.16,1820.93,141335.19,141965.25,1272.16,1277.28,1807.31,1814.85,140725.55,141419.73,1275.06,1280.54,1809.17,1817.49,141044.31,141717.8,
"29/12/18",,,,,,,,,,,,,,,,,,,
"30/12/18",,,,,,,,,,,,,,,,,,,
"31/12/18",1278.21,1283.98,1813.12,1820.95,140952.58,141653.66,1274.76,1280.53,1804.33,1812.75,140644.32,141339.36,1276.47,1281.99,1808.18,1816.55,140846.77,141514.96,
"01/01/19",1279.67,1285.56,1810.77,1820.39,139906.32,140820.24,1279.67,1285.56,1810.51,1820.13,139880.73,140807.39,1279.67,1285.56,1810.64,1820.26,139893.53,140813.82,
"02/01/19",1285.57,1290.73,1832.08,1839.69,140294.76,141038.79,1276.71,1282.48,1812.99,1821.7,139890.87,140586.34,1280.56,1286.13,1822.09,1830.54,140089.57,140768.7,
"03/01/19",1289.64,1294.76,1863.12,1873.91,138513.26,139236.72,1281.27,1287.75,1846.58,1855.73,136583.38,137596.09,1285.74,1291.25,1853.48,1862.11,137829.2,138512.97,
"04/01/19",1295.33,1300.47,1850.47,1858.08,140064.26,140690.32,1289.71,1294.85,1834.06,1842.68,138943.88,139719.11,1292.75,1298.14,1842.14,1850.45,139526.19,140214.68,
"05/01/19",,,,,,,,,,,,,,,,,,,
"06/01/19",,,,,,,,,,,,,,,,,,,
"07/01/19",1288.94,1294.43,1806.87,1815.22,139420.13,140083.21,1281.9,1287.38,1799.41,1807.36,139027.63,139693.6,1286.23,1291.71,1803.79,1811.96,139239.62,139894.11,
"08/01/19",1286.37,1292.38,1800.88,1809.55,139854.15,140533.4,1280.21,1285.61,1793.76,1803.11,139222.24,139951.5,1282.54,1288.06,1797.53,1805.93,139480.54,140179.02,
"09/01/19",1283.54,1288.68,1795.69,1804.51,139623.48,140247.04,1279.51,1284.84,1787.35,1795.98,139232.45,139876.39,1281.2,1286.7,1790.51,1798.91,139399.92,140072.07,
"10/01/19",1294.45,1299.59,1803.73,1812.04,139619.27,140262.94,1290.28,1295.4,1797.8,1805.99,139259.92,139918.32,1292.01,1297.25,1800.33,1808.26,139471.13,140106.8,
"11/01/19",1291.21,1296.98,1790.74,1798.86,139837.78,140527.78,1284,1290,1787.07,1795.34,139198.44,139826.95,1288.47,1293.83,1788.67,1796.86,139552.94,140212.31,
"12/01/19",,,,,,,,,,,,,,,,,,,
"13/01/19",,,,,,,,,,,,,,,,,,,
"14/01/19",1291.11,1296.88,1795.38,1802.98,139620.64,140309.45,1285.21,1290.98,1783.68,1792.08,139236.04,139833.72,1288.64,1293.89,1791.25,1799.07,139410.88,140037.18,
"15/01/19",1290.62,1295.76,1791.77,1801.1,140097.84,140721.3,1286.45,1291.57,1782.88,1790.49,139399.03,140156.77,1288.55,1294.04,1786.82,1794.92,139758.69,140412.25,
"16/01/19",1289.19,1294.32,1789.97,1797.36,139816.25,140523.86,1286.34,1291.44,1785.31,1794.16,139490.06,140100.05,1287.53,1292.83,1787.65,1795.78,139700.71,140357.95,
"17/01/19",1292.51,1297.68,1803.2,1811.39,140793.74,141614.61,1288.96,1294.1,1799.51,1807.81,140301.79,140972.72,1290.44,1295.93,1801.22,1809.5,140552.17,141231.8,
"18/01/19",1289.56,1295.33,1793.62,1803.02,141038.95,141669.17,1285.81,1291.58,1787.77,1796.28,140716.79,141385.27,1288.57,1294.01,1791.61,1799.8,140852.65,141516.3,
"19/01/19",,,,,,,,,,,,,,,,,,,
"20/01/19",,,,,,,,,,,,,,,,,,,
"21/01/19",1280.94,1286.09,1787.52,1795.96,140411.24,141032.63,1276.7,1281.9,1781.86,1790.36,139788.91,140498.85,1279.36,1284.97,1784.49,1793.02,140152.25,140846.48,
